Date,Open,High,Low,Close,Volume,Turnover,P/E,P/B,Div Yield
18 June 2009,7082.75,7251.95,6967,7081.15,45328670,21768200000,12.35,2,1.35
19 June 2009,7147.95,7262,7017,7223.55,42384589,19820900000,12.6,2.04,1.32
22 June 2009,7261.5,7402.85,7196.95,7229.55,33201738,18464700000,12.61,2.04,1.32
23 June 2009,7108,7129.45,6989.1,7091.3,38242151,20400100000,12.37,2,1.34
24 June 2009,7147.1,7147.1,7015.4,7107.9,33161610,16360500000,12.4,2.01,1.34
25 June 2009,7158.95,7239.95,7100.25,7123,39146282,21285600000,12.42,2.01,1.34
26 June 2009,7182.2,7417.5,7160,7398.45,31376868,20542700000,12.91,2.09,1.29
29 June 2009,7446.45,7626.95,7381.8,7508.6,34053035,23159700000,13.1,2.12,1.27
30 June 2009,7538.65,7577.6,7303.35,7338.85,31059480,19638700000,12.8,2.07,1.3
01 July 2009,7325.1,7484.25,7270.3,7452.6,26227693,16761400000,13,2.11,1.28
02 July 2009,7466.6,7468.7,7285.85,7397.95,26865306,14794900000,12.91,2.09,1.29
03 July 2009,7344.55,7586.7,7318.45,7566.05,21887127,14971400000,13.2,2.14,1.26
06 July 2009,7566.05,7711.4,6859.9,6946.45,40672621,25905400000,12.12,1.77,1.7
07 July 2009,7007.2,7087.45,6873.75,6952.6,33359572,21725700000,12.13,1.77,1.69
08 July 2009,6870.25,6870.25,6619.3,6661.75,35163770,21126600000,11.62,1.69,1.77
09 July 2009,6654.7,6747.8,6542.4,6672.75,28975184,17832200000,11.64,1.7,1.76
10 July 2009,6673.95,6761.3,6469,6520.6,23042659,13991400000,11.37,1.66,1.81
13 July 2009,6456.9,6565.4,6393.5,6531.3,25746500,15871000000,11.31,1.66,1.8
14 July 2009,6649.5,6787.15,6649.5,6756.4,28097234,17663200000,11.65,1.72,1.74
15 July 2009,6827.75,6979.3,6736.55,6938.7,39429005,19194500000,11.96,1.75,1.7
16 July 2009,7028.5,7066.1,6859.3,6912.4,29226991,15444000000,11.91,1.74,1.7
17 July 2009,6897.2,7253.3,6897.2,7231.05,31608694,18526800000,12.46,1.82,1.63
20 July 2009,7273.95,7546.35,7239.4,7530.2,34644335,19676400000,12.98,1.9,1.56
21 July 2009,7547.5,7547.5,7385.55,7430.4,29709792,17749900000,12.79,1.87,1.58
22 July 2009,7464.9,7614.75,7289.85,7329.55,34304811,20740700000,12.44,1.85,1.61
23 July 2009,7421.35,7513.75,7369.3,7473.5,29776030,18949500000,12.6,1.88,1.58
24 July 2009,7536.85,7552.6,7351.3,7385.55,27779073,18019600000,12.46,1.86,1.59
27 July 2009,7441.6,7485.75,7343.4,7398.65,29214307,19521100000,12.29,1.86,1.59
28 July 2009,7419.3,7430.2,7261.3,7312.55,33261582,21102100000,12.14,1.84,1.61
29 July 2009,7225.05,7288.3,7092.05,7224.2,30715165,18982900000,11.99,1.82,1.63
30 July 2009,7208,7428.55,7178.25,7389.7,32523688,22780900000,11.9,1.86,1.59
31 July 2009,7472.05,7611.7,7472.05,7544.5,28768062,21347600000,12.15,1.9,1.56
03 August 2009,7564.05,7674.8,7514.7,7650.1,19012695,12787800000,12.32,1.93,1.54
04 August 2009,7656.65,7720.35,7571.9,7617.8,25518946,18029900000,12.26,1.92,1.55
05 August 2009,7642,7656.2,7516,7607.5,23890621,17687900000,12.25,1.92,1.55
06 August 2009,7596.4,7690.95,7445.35,7471.8,34339313,25820900000,12.03,1.88,1.58
07 August 2009,7394.7,7461.45,7226.7,7249.5,27512206,17391800000,11.67,1.83,1.62
10 August 2009,7363.6,7387.65,7126.85,7160,31272433,20424600000,11.53,1.8,1.64
11 August 2009,7161.25,7290.35,7129,7218.25,24266495,16688600000,11.62,1.82,1.63
12 August 2009,7144.05,7198.8,6988.55,7172.05,21494672,14666900000,11.55,1.81,1.64
13 August 2009,7293.4,7489.25,7293.4,7472.4,24983123,15415500000,12.03,1.88,1.58
14 August 2009,7502.95,7502.95,7373.35,7418.95,18735387,11558900000,11.94,1.87,1.59
17 August 2009,7311.9,7311.9,7085.25,7104.85,19088700,13257300000,11.44,1.79,1.66
18 August 2009,7111.2,7291.9,7098.65,7207.25,18545075,13480200000,11.6,1.82,1.63
19 August 2009,7214.8,7241.4,6998.8,7106.7,19197823,13430000000,11.44,1.79,1.66
20 August 2009,7168.55,7308.65,7168.55,7261.2,16300870,10376300000,11.69,1.83,1.62
21 August 2009,7249.8,7404.7,7145.85,7377.1,22618245,16159200000,11.88,1.86,1.6
24 August 2009,7472.6,7536.1,7472.6,7507.4,17180436,11981100000,12.09,1.89,1.57
25 August 2009,7506.95,7506.95,7366,7424.5,15963210,12336100000,11.95,1.87,1.59
26 August 2009,7466.25,7489.45,7385.5,7418.35,13818640,10392100000,11.94,1.87,1.59
27 August 2009,7395.5,7438.05,7366.85,7385.65,22884652,13273900000,11.89,1.86,1.59
28 August 2009,7407.55,7520.35,7377.9,7482.4,19671252,11518900000,12.05,1.89,1.57
31 August 2009,7382,7470.6,7377.3,7431.65,22341479,11127000000,11.96,1.87,1.58
01 September 2009,7459.6,7577.4,7343,7377.2,20911220,11882100000,11.88,1.86,1.6
02 September 2009,7326.9,7395.65,7292.7,7339.55,14747716,8426500000,11.82,1.85,1.6
03 September 2009,7358,7423.4,7324.7,7351,15077766,9326900000,11.83,1.85,1.6
04 September 2009,7382.35,7468.45,7346.3,7444.15,20111342,9543500000,11.98,1.88,1.58
07 September 2009,7503.15,7662.75,7495.4,7650.65,25123596,13747600000,12.32,1.93,1.54
08 September 2009,7692.2,7775.1,7655.4,7717.9,25927841,19249500000,12.43,1.95,1.53
09 September 2009,7694.65,7790.55,7688.75,7776.2,22930221,13368500000,12.52,1.96,1.51
10 September 2009,7862.05,7944.65,7794.4,7828.3,24318029,15862100000,12.61,1.97,1.5
11 September 2009,7928,7931.9,7803.15,7914.95,22818278,14384700000,12.75,1.99,1.49
14 September 2009,7879.45,8005.05,7877.95,7985.6,21769357,13182400000,12.86,2.01,1.47
15 September 2009,8000.4,8225.3,8000.4,8210.7,50797722,22123500000,13.22,2.07,1.43
16 September 2009,8290.45,8374.85,8273.75,8362.8,35440273,19190500000,13.47,2.11,1.41
17 September 2009,8446.1,8495.95,8398.7,8433.35,44043581,23343000000,13.58,2.13,1.4
18 September 2009,8434.7,8434.7,8292.15,8379.25,29677141,21214500000,13.49,2.11,1.4
22 September 2009,8377.8,8465.35,8369.15,8452,17153920,11387100000,13.61,2.13,1.39
23 September 2009,8478.25,8534.65,8406.15,8423.7,22156221,14834000000,13.56,2.12,1.4
24 September 2009,8355.7,8584.2,8341.1,8545,34214133,21286900000,13.76,2.15,1.38
25 September 2009,8485.15,8548.85,8436.95,8456.25,40475396,13012700000,13.62,2.13,1.39
29 September 2009,8490.4,8567.05,8465.9,8487.7,29536191,14504100000,13.67,2.14,1.39
30 September 2009,8513.05,8832.25,8487.6,8812.35,45450529,29866800000,14.19,2.22,1.34
01 October 2009,8835.3,8911.75,8787,8861.05,29620639,24062700000,14.27,2.23,1.33
05 October 2009,8765.9,8789.2,8631.95,8661.7,29199266,19615400000,13.95,2.18,1.36
06 October 2009,8709.65,8820,8555,8808.4,27069555,19799500000,14.28,2.23,1.33
07 October 2009,8827.3,8971.5,8724.75,8750,32331892,20039200000,14.19,2.22,1.34
08 October 2009,8790.95,8881.95,8720.25,8834.6,24828061,17997500000,14.34,2.24,1.32
09 October 2009,8827.85,8861.2,8658.15,8696.8,32519869,18930400000,14.12,2.21,1.34
12 October 2009,8720.7,8981.3,8698.55,8963.8,24775159,18357400000,14.55,2.28,1.3
14 October 2009,8984.1,9166.75,8984.1,9150,21820817,17064200000,14.73,2.32,1.28
15 October 2009,9157.1,9313.9,9155.25,9296.75,26950775,20785900000,14.96,2.36,1.26
16 October 2009,9312.8,9555.9,9259.9,9526.7,35844273,28055100000,15.33,2.42,1.23
17 October 2009,9533.15,9575.85,9462.95,9513.4,4247665,3575200000,15.31,2.42,1.23
20 October 2009,9548.05,9630.35,9429.8,9476.4,20636301,15587800000,15.25,2.41,1.23
21 October 2009,9395,9453.75,9259.7,9273.05,17408837,14402500000,14.92,2.36,1.26
22 October 2009,9244.5,9250,9057.1,9090.1,20464999,14840200000,14.63,2.31,1.28
23 October 2009,9189.1,9261.6,9131.05,9188.4,18180673,12893800000,14.79,2.33,1.27
26 October 2009,9193.2,9225.2,9014.1,9033.85,31177931,13845200000,14.3,2.29,1.29
27 October 2009,8948.3,9100.35,8661.6,8698.8,44066828,32551400000,13.77,2.21,1.34
28 October 2009,8652.1,8680.9,8410.95,8609.1,38856664,28983000000,13.63,2.19,1.36
29 October 2009,8541.65,8552.75,8370.15,8417.85,41949236,27398400000,13.33,2.14,1.39
30 October 2009,8476.95,8728.05,8411.15,8438.6,41623320,28391000000,13.28,2.14,1.38
03 November 2009,8372.1,8506.8,8207.75,8255.45,29211433,20941300000,12.99,2.1,1.41
04 November 2009,8330.5,8521.1,8267.95,8506.75,24643556,18725800000,13.39,2.16,1.37
05 November 2009,8521.55,8564.25,8319.5,8537.2,27097747,18463200000,13.43,2.17,1.37
06 November 2009,8612.3,8780,8612.3,8723.75,24511786,18904500000,13.64,2.22,1.34
09 November 2009,8750.7,9150.75,8750.7,9137.5,29042222,22912800000,14.28,2.32,1.28
10 November 2009,9182,9267.45,9124,9179.5,25203019,22957600000,14.35,2.33,1.27
11 November 2009,9147.65,9355.4,9095.65,9337.6,18668848,15351400000,14.61,2.37,1.25
12 November 2009,9323.75,9332.65,9024.9,9084.8,25798096,17606800000,14.22,2.31,1.28
13 November 2009,9055.85,9215.75,9055.85,9155.65,22374762,15459200000,14.33,2.33,1.27
16 November 2009,9201.85,9339.1,9201.85,9266.4,15942547,12899400000,14.5,2.36,1.26
17 November 2009,9259.2,9315.2,9118,9299.6,14128516,12450900000,14.55,2.36,1.25
18 November 2009,9236.4,9308.45,9206.05,9223.85,14994759,12223200000,14.43,2.35,1.26
19 November 2009,9210.2,9210.2,8992.5,9041.65,14183508,11772300000,14.15,2.3,1.29
20 November 2009,8993.3,9241.3,8890.1,9219.05,21165750,16953800000,14.43,2.34,1.27
23 November 2009,9256.75,9325,9223.15,9274.1,14214796,12817300000,14.51,2.36,1.26
24 November 2009,9266.1,9295.9,9163.7,9247.65,17015428,14576000000,14.47,2.35,1.26
25 November 2009,9215.5,9340.75,9214.25,9303.15,16805045,14389900000,14.56,2.37,1.25
26 November 2009,9291.55,9291.55,9045.35,9067.65,22092827,17274100000,14.19,2.31,1.29
27 November 2009,8994.2,8994.2,8591.75,8945.05,27587597,20710900000,14,2.27,1.3
30 November 2009,9121.7,9137.75,8989,9046.95,17954984,16359500000,14.16,2.3,1.29
01 December 2009,9056.05,9260.7,9056.05,9250.95,16249394,13275400000,14.48,2.35,1.26
02 December 2009,9293.9,9407.05,9293.9,9327.25,29960420,18400300000,14.6,2.37,1.25
03 December 2009,9370.65,9435.9,9294.75,9345.25,24227797,16051900000,14.62,2.38,1.25
04 December 2009,9263.2,9338.7,9195.55,9245.05,16329753,12882600000,14.47,2.35,1.26
07 December 2009,9257.6,9309.75,9150.25,9175.6,14493212,11716700000,14.36,2.33,1.27
08 December 2009,9126,9301.1,9124.5,9290.1,22906017,16848800000,14.54,2.36,1.26
09 December 2009,9224.3,9266.05,9119.5,9146.35,18654230,13101500000,14.32,2.33,1.28
10 December 2009,9140.35,9224.7,9078.9,9205.65,19043532,13924800000,14.41,2.34,1.27
11 December 2009,9265.35,9293.05,9054.75,9097.2,18827542,13524000000,14.24,2.31,1.28
14 December 2009,9072.85,9131.55,8977.5,8996.75,19291882,13505500000,14.08,2.29,1.3
15 December 2009,8994.85,9027.4,8715.3,8734.45,22783874,17820200000,13.67,2.22,1.34
16 December 2009,8701.7,8748,8640.9,8667.4,24083117,18582900000,13.57,2.2,1.35
17 December 2009,8659.35,8757.5,8586.95,8697.2,20098961,16222000000,13.62,2.21,1.34
18 December 2009,8644.25,8708,8577.7,8599.95,17705394,12661700000,13.46,2.19,1.36
21 December 2009,8601,8662.9,8560.15,8609.55,16689554,11729900000,13.48,2.19,1.35
22 December 2009,8647.05,8737.15,8647.05,8712.5,13465097,8981600000,13.64,2.22,1.34
23 December 2009,8721.5,8927.25,8721.5,8919.05,16626291,11558500000,13.96,2.27,1.31
24 December 2009,8957.4,9012.45,8895.6,8968.1,13412604,8792700000,14.04,2.28,1.3
29 December 2009,8990.35,9042.55,8965.7,8991.9,10293200,7890200000,14.08,2.29,1.3
30 December 2009,8989,9021.2,8937.3,8994.6,11325593,9003800000,14.08,2.29,1.3
31 December 2009,9014.75,9093.65,9002.45,9029.5,14818533,12870400000,14.14,2.3,1.29
04 January 2010,9031.9,9129.45,9031.9,9112.35,9606489,7039800000,14.27,2.32,1.28
05 January 2010,9191.25,9214,9157.35,9192.15,16767524,10701000000,14.52,2.36,1.26
06 January 2010,9243.9,9265.55,9183.65,9223,16215141,11798800000,14.57,2.37,1.25
07 January 2010,9240.25,9261.85,9153.25,9192.95,11676155,8018100000,14.52,2.36,1.26
08 January 2010,9185.05,9214.35,9141.45,9160.7,12438359,10042100000,14.48,2.35,1.26
11 January 2010,9209.15,9248,9161.05,9173.55,12957323,12307600000,14.5,2.36,1.26
12 January 2010,9173.85,9173.85,8973.05,8985.1,26424773,15976500000,14.2,2.31,1.29
13 January 2010,8912.6,8937.85,8836.7,8926.1,19855278,16022700000,14.11,2.29,1.29
14 January 2010,8952,9040,8883.1,8910.8,16938680,15551100000,14.08,2.29,1.3
15 January 2010,8961.65,8982.55,8874.8,8911.1,19425549,15395400000,14.08,2.29,1.3
18 January 2010,8887.15,9120.35,8863.2,9093.25,17752627,16303200000,14.37,2.34,1.27
19 January 2010,9125.9,9202.5,9093.95,9135.9,14762784,12894200000,14.44,2.35,1.26
20 January 2010,9177.75,9196.4,9104.1,9126.35,17648807,14352500000,14.25,2.34,1.27
21 January 2010,9093,9098.1,8889.05,8919.3,18140491,15163600000,13.93,2.29,1.3
22 January 2010,8891.8,8891.8,8659.9,8772.65,21046522,16912200000,13.7,2.25,1.32
25 January 2010,8724.8,8751.2,8669.55,8696.6,12814386,10064500000,13.62,2.23,1.33
27 January 2010,8564.6,8602.65,8294.6,8329.8,25504488,21187000000,13.05,2.14,1.39
28 January 2010,8396.5,8496.1,8354.25,8423.85,34620160,24936900000,13.19,2.16,1.37
29 January 2010,8346.55,8687,8306.1,8651.55,38569989,29404200000,13.58,2.22,1.34
01 February 2010,8597.45,8712.25,8495.25,8649.25,20358895,15511800000,13.58,2.22,1.34
02 February 2010,8666.7,8718.65,8453.9,8468.15,19575079,15446800000,13.3,2.17,1.36
03 February 2010,8489.8,8662.95,8489.8,8631.85,17646774,15609700000,13.55,2.22,1.34
04 February 2010,8591.8,8623.25,8455.5,8471.1,17517164,14537000000,13.3,2.18,1.36
05 February 2010,8319.15,8319.15,8150.45,8223.25,18540082,15249400000,12.92,2.11,1.4
06 February 2010,8268.2,8293.25,8249,8275.2,2101628,1380200000,13,2.13,1.4
08 February 2010,8279.75,8412.3,8160.95,8342.2,15299740,11762800000,13.1,2.14,1.38
09 February 2010,8322,8420.4,8271.55,8392.45,14994228,11446500000,13.18,2.16,1.38
10 February 2010,8410.55,8444.2,8259.4,8290,13374885,12154700000,13.02,2.13,1.39
11 February 2010,8327.7,8451.95,8327.7,8381.4,10898769,8904200000,13.17,2.15,1.38
15 February 2010,8441.6,8441.6,8282.05,8312.7,8571819,7027500000,13.06,2.14,1.39
16 February 2010,8324.3,8432.15,8289.15,8397.8,8493163,6963000000,13.19,2.16,1.37
17 February 2010,8446.55,8569.25,8446.55,8551.5,15712708,13058200000,13.43,2.2,1.35
18 February 2010,8574.75,8602,8523.35,8573.9,18048887,15527700000,13.47,2.2,1.35
19 February 2010,8490.25,8530.25,8407.95,8487.1,14813600,12382700000,13.33,2.18,1.36
22 February 2010,8565.3,8598.25,8473.15,8493.35,10340839,8830900000,13.34,2.18,1.36
23 February 2010,8491.4,8577.9,8453.4,8512.95,12335870,10597900000,13.37,2.19,1.36
24 February 2010,8463.45,8527.35,8458.45,8504.55,11256969,8877900000,13.36,2.19,1.36
25 February 2010,8520.6,8554.95,8469.65,8537.8,18820464,13928900000,13.41,2.19,1.35
26 February 2010,8535.45,8851.35,8527.05,8722.75,24323606,20747900000,16.33,2.34,1.22
02 March 2010,8826.9,8945.6,8826.9,8922.1,18123512,15663100000,16.7,2.4,1.19
03 March 2010,8922.15,9046.9,8922.15,9039.45,18803027,15083400000,16.92,2.43,1.17
04 March 2010,9055.95,9068.95,8965.25,9013.8,16820143,13538300000,16.87,2.42,1.18
05 March 2010,9012.85,9095.3,8967.8,9038.45,16681174,13205900000,16.92,2.43,1.17
08 March 2010,9102.15,9178.55,9093.45,9145.95,21139512,21114100000,17.13,2.46,1.16
09 March 2010,9118.7,9177,9073.5,9138.2,16236278,14099100000,17.12,2.46,1.16
10 March 2010,9136.25,9156,9074,9119.25,15159557,12532500000,17.08,2.45,1.16
11 March 2010,9114.65,9219.2,9087.35,9186.85,13510984,11444800000,17.21,2.47,1.15
12 March 2010,9201.15,9230,9145.6,9172.9,12581598,11130400000,17.18,2.47,1.16
15 March 2010,9118.2,9146.2,9056.15,9085.5,10800991,8625400000,17.02,2.44,1.17
16 March 2010,9071,9121.95,8986.75,9102.95,11514299,10111200000,17.05,2.45,1.17
17 March 2010,9162.45,9221.05,9142,9188.4,16157111,12136700000,17.21,2.47,1.15
18 March 2010,9214.1,9287.6,9172.05,9252.3,13951482,12119200000,17.33,2.49,1.15
19 March 2010,9293.7,9294.1,9231.9,9270.8,11095350,10201100000,17.36,2.49,1.14
22 March 2010,9171.2,9240.85,9066.7,9186.95,13898909,12281500000,17.21,2.47,1.15
23 March 2010,9192.45,9257.9,9166.4,9222.9,13720455,11947900000,17.27,2.48,1.15
25 March 2010,9191.4,9342,9165.5,9318.25,23038698,17361600000,17.45,2.51,1.14
26 March 2010,9331.65,9473.2,9321.5,9456.2,15949000,13386800000,17.71,2.54,1.12
29 March 2010,9452.1,9578.5,9452.1,9517.6,15054228,12392900000,17.83,2.56,1.11
30 March 2010,9558.95,9587.65,9461.25,9470.3,13567250,11345400000,17.74,2.55,1.12
31 March 2010,9509.85,9537.45,9440.35,9459.6,12860458,11154200000,17.72,2.54,1.12
01 April 2010,9464.15,9523.4,9445.55,9507.75,10367373,9125000000,17.81,2.56,1.12
05 April 2010,9593.55,9708.9,9582,9698.6,14913546,12218200000,18.17,2.61,1.09
06 April 2010,9732.6,9772.4,9674.1,9728.2,21797034,13869300000,18.22,2.62,1.09
07 April 2010,9778.5,9793.2,9639.85,9681.05,21601793,15988000000,18.13,2.6,1.1
08 April 2010,9676.7,9676.7,9492.3,9520,13733134,11703800000,17.84,2.56,1.11
09 April 2010,9538,9686.25,9538,9656.5,12134046,11222400000,18.1,2.6,1.1
12 April 2010,9661.2,9667.4,9547.6,9575.45,10825715,9757000000,17.94,2.58,1.11
13 April 2010,9565.05,9565.35,9453.55,9483,12489918,11848900000,17.77,2.55,1.12
15 April 2010,9501.6,9575.25,9330.8,9344.6,16781801,14210300000,17.51,2.51,1.13
16 April 2010,9345.5,9410.15,9266.15,9353.75,14024845,11205900000,17.53,2.52,1.13
19 April 2010,9273.85,9357.05,9206,9302.9,12008514,10434200000,17.43,2.5,1.14
20 April 2010,9314.55,9501.85,9314.55,9446.1,17263565,15369300000,17.7,2.54,1.12
21 April 2010,9477.1,9574.55,9477.1,9555.3,17323311,16415600000,17.91,2.57,1.11
22 April 2010,9534.05,9739.1,9500.15,9623.25,23562266,26787200000,18.03,2.59,1.1
23 April 2010,9653.15,9824.95,9653.15,9813.3,21085662,17816300000,18.39,2.64,1.08
26 April 2010,9890.8,9920.45,9824.75,9839.15,18036619,16449200000,18.44,2.65,1.08
27 April 2010,9827,9827,9744.7,9756.45,10979860,9872300000,17.76,2.62,1.09
28 April 2010,9630.35,9723.35,9603.5,9634.9,15025215,13534800000,17.54,2.59,1.1
29 April 2010,9652.6,9822.05,9652.6,9803.8,20643625,18506400000,17.84,2.64,1.08
30 April 2010,9809.4,9923.15,9809.4,9870.35,18705008,13946700000,17.89,2.66,1.07
03 May 2010,9809.4,9863.45,9741.5,9775.5,13289323,9548000000,17.72,2.63,1.08
04 May 2010,9816.6,9837.7,9607.45,9623.7,13632832,11847000000,17.45,2.59,1.1
05 May 2010,9461.35,9609.45,9454.75,9581.85,18029270,14335400000,17.37,2.58,1.11
06 May 2010,9588.85,9627.45,9449.75,9582,13828188,11882200000,17.37,2.58,1.11
07 May 2010,9426.65,9444.05,9239.8,9276.1,16890683,14519300000,16.82,2.5,1.14
10 May 2010,9419.5,9684.4,9402.05,9656.25,17358082,14222800000,17.54,2.6,1.09
11 May 2010,9683.2,9733.8,9593.55,9626.1,15580695,14502300000,17.49,2.6,1.1
12 May 2010,9640.8,9740.85,9587.1,9722.2,16193593,14591100000,17.66,2.62,1.09
13 May 2010,9788.35,9849.05,9748.85,9773.35,15143282,13838900000,17.76,2.64,1.08
14 May 2010,9738.15,9762.15,9548.2,9589.05,15791023,18015400000,17.68,2.59,1.1
17 May 2010,9485.35,9551.05,9303.75,9526.5,18822193,17273300000,17.56,2.57,1.11
18 May 2010,9522.15,9572.05,9430.7,9492.25,14357782,14780500000,17.5,2.56,1.11
19 May 2010,9408.7,9408.7,9075,9108.35,24421464,22007300000,16.79,2.46,1.16
20 May 2010,9208.3,9251.95,9108.2,9174.6,15807610,14395000000,16.92,2.47,1.15
21 May 2010,9151.3,9174.9,8969.2,9135.7,14349350,12662100000,16.84,2.46,1.16
24 May 2010,9524.5,9524.5,9044.55,9087.25,11950621,10917200000,16.75,2.45,1.16
25 May 2010,9023.6,9023.6,8806.65,8851.75,15162573,12388000000,16.32,2.39,1.19
26 May 2010,8911.4,9037.65,8911.4,9027.6,15773764,13848100000,16.64,2.43,1.17
27 May 2010,9007.3,9292.15,8954.35,9258.45,19962141,18063900000,17.07,2.5,1.14
28 May 2010,9285.95,9383.95,9215.6,9312.6,14073755,12096000000,17.17,2.51,1.14
31 May 2010,9305.55,9385.3,9257.65,9363.7,11568935,9502400000,17.26,2.53,1.13
01 June 2010,9331.85,9334.3,9093.15,9119.05,14957346,12102100000,16.81,2.46,1.16
02 June 2010,9164.05,9220.2,9083.65,9192.45,11618027,10477800000,16.95,2.48,1.15
03 June 2010,9290.35,9404.1,9288.5,9387.7,12683943,10684500000,17.31,2.53,1.13
04 June 2010,9402.8,9490.95,9363.3,9455.95,14062995,12301700000,17.43,2.55,1.12
07 June 2010,9221.8,9328.15,9192.7,9292.6,12289028,11608600000,17.15,2.51,1.14
08 June 2010,9291.25,9387.1,9143.5,9185.3,14078171,12420700000,16.95,2.48,1.15
09 June 2010,9195.9,9341.3,9182.45,9238.2,12035977,12163600000,17.05,2.49,1.14
10 June 2010,9233.55,9367.45,9215.35,9346.45,12919251,13587900000,17.25,2.52,1.13
11 June 2010,9428.85,9463.05,9386.7,9451.75,12236838,12344000000,17.44,2.55,1.12
14 June 2010,9496.35,9549.9,9468.75,9534.1,14233098,9069500000,17.59,2.57,1.11
15 June 2010,9524.9,9566.3,9422.95,9554.4,9892853,8947000000,17.63,2.58,1.11
16 June 2010,9629.65,9629.65,9527.4,9588.9,11870067,11520900000,17.69,2.59,1.1
17 June 2010,9582.95,9636.8,9446.3,9613.4,19899968,18464800000,17.74,2.59,1.1
18 June 2010,9600.7,9611.55,9544.3,9576.25,12248783,12230800000,17.67,2.58,1.1
21 June 2010,9626.4,9793.15,9626.4,9758.05,13556781,11868400000,18.01,2.63,1.08
22 June 2010,9739.05,9762.6,9665.3,9675.5,10095247,9012200000,17.85,2.61,1.09
23 June 2010,9622.75,9744.15,9622.1,9718.95,9938750,9307800000,17.93,2.62,1.09
24 June 2010,9706.9,9731.5,9617.7,9673.6,34645769,27153100000,17.85,2.61,1.09
25 June 2010,9627.6,9627.6,9429.7,9451.1,12227451,11585100000,17.44,2.55,1.12
28 June 2010,9456.1,9551.9,9436.75,9542.2,10187191,8815600000,17.61,2.58,1.11
29 June 2010,9513.05,9513.05,9348.4,9381.4,13263247,11584600000,17.31,2.53,1.13
30 June 2010,9344,9486.75,9301.4,9464.6,14983170,12923700000,17.46,2.55,1.12
01 July 2010,9403.95,9412.8,9303.05,9349.4,12190474,11052600000,17.25,2.52,1.13
